folio,ordenpersona,ordenviaje,ordenetapa,modoetapa,cuadrascaminadasantes,minutoscaminadosantes,tipoasiento,ordenvehiculoviaje,situacionbicicleta,usohabitualbicicleta,usociclovia,motivonousociclovia,tiempoespera,vehiculosnouso,numerovehiculonouso,lineatransportepublico,pagotarifaviaje,montotarifaviaje,lugarbajovehiculo,lugarbajovehiculocomuna,zona_lugarbajovehiculo,sector_lugarbajovehiculo,dondeestacionovehiculo,lugarestacionovehiculo,montopagoestacionamiento,lugarestacionobicicleta
10332,1,1,1,Auto,0.0,0.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10332,1,2,1,Auto,0.0,0.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10332,2,1,1,Auto,0.0,0.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10332,2,2,1,Auto,0.0,0.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10341,1,1,1,Auto,0.0,0.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En edificio de estacionamentos,No pago,Desconocido
10341,1,2,1,Auto,0.0,0.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10352,1,1,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10352,1,2,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10352,1,3,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10352,1,4,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10361,1,1,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No sabe/ No se acuerda,Desconocido
10361,1,2,1,Auto,1.0,4.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No sabe/ No se acuerda,Desconocido
10361,1,3,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No sabe/ No se acuerda,Desconocido
10361,1,4,1,Auto,1.0,4.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No sabe/ No se acuerda,Desconocido
10361,2,1,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En la calle,No pago,Desconocido
10361,2,2,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10361,2,3,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En playa de estacionamientos,No pago,Desconocido
10361,2,4,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10361,2,5,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En la calle,No pago,Desconocido
10361,2,6,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10361,2,7,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En la calle,No pago,Desconocido
10361,2,8,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10361,2,9,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En la calle,No pago,Desconocido
10361,2,10,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10361,3,1,1,Auto,0.0,1.0,Pasajero,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En la calle,No sabe/ No se acuerda,Desconocido
10361,3,2,1,Auto,1.0,5.0,Pasajero,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No sabe/ No se acuerda,Desconocido
10361,3,3,1,Auto,0.0,1.0,Pasajero,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En la calle,No sabe/ No se acuerda,Desconocido
10361,3,4,1,Auto,1.0,5.0,Pasajero,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No sabe/ No se acuerda,Desconocido
10361,4,1,1,Auto,0.0,1.0,Pasajero,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En la calle,No sabe/ No se acuerda,Desconocido
10361,4,2,1,Auto,1.0,4.0,Pasajero,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No sabe/ No se acuerda,Desconocido
10361,4,3,1,Auto,1.0,4.0,Pasajero,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En la calle,No sabe/ No se acuerda,Desconocido
10361,4,4,1,Auto,0.0,1.0,Pasajero,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No sabe/ No se acuerda,Desconocido
10362,1,1,1,Taxi colectivo,2.0,10.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,5.0,No,Desconocido,Linea 21,"Si, adulto",500.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10362,1,2,1,Taxi colectivo,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,2.0,No,Desconocido,Desconocido,"Si, adulto",500.0,En otro lugar,Puerto Natales,30.0,Residencial Central,Desconocido,Desconocido,Desconocido,Desconocido
10362,3,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10362,3,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10371,1,1,1,Auto,1.0,5.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No fue estacionado,Desconocido,Desconocido,Desconocido
10371,1,2,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10371,1,3,1,Auto,1.0,5.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En playa de estacionamientos,No pago,Desconocido
10371,1,4,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10371,2,1,1,Auto,1.0,5.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En la calle,No sabe/ No se acuerda,Desconocido
10371,2,2,1,Auto,1.0,5.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En la calle,No sabe/ No se acuerda,Desconocido
10371,2,3,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No sabe/ No se acuerda,Desconocido
10371,3,1,1,Bicicleta,6.0,10.0,Desconocido,No aplica,Propia (del hogar),Si,"Si, en parte del trayecto",El acceso a la ciclovia era complicado,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Estacionamiento formal
10371,3,2,1,Bicicleta,6.0,10.0,Desconocido,No aplica,Propia (del hogar),Si,"Si, en parte del trayecto",El acceso a la ciclovia era complicado,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Estacionamiento formal
10371,3,3,1,Bicicleta,12.0,15.0,Desconocido,No aplica,Propia (del hogar),Si,No,El diseño es poco atractivo (funcional),Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Estacionamiento formal
10371,4,1,1,Auto,1.0,5.0,Pasajero,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En la calle,No sabe/ No se acuerda,Desconocido
10371,4,2,1,Auto,0.0,1.0,Pasajero,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No sabe/ No se acuerda,Desconocido
10371,5,1,1,Auto,0.0,1.0,Pasajero,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En la calle,No sabe/ No se acuerda,Desconocido
10371,5,2,1,Auto,0.0,1.0,Pasajero,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No sabe/ No se acuerda,Desconocido
10372,1,1,1,Taxi colectivo,1.0,5.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,3.0,No,Desconocido,Linea 1,"Si, adulto",500.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10372,1,2,1,Taxi colectivo,1.0,5.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,5.0,No,Desconocido,Linea 21,"Si, adulto",500.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10372,2,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10372,2,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10381,2,1,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No fue estacionado,Desconocido,Desconocido,Desconocido
10381,2,2,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10381,2,3,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No fue estacionado,Desconocido,Desconocido,Desconocido
10381,2,4,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10382,1,1,1,Taxi colectivo,1.0,4.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,15.0,Si,1.0,Linea 21,"Si, adulto",500.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10382,1,2,1,Taxi colectivo,1.0,4.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,10.0,No,Desconocido,Linea 7,"Si, adulto",500.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10382,1,3,1,Taxi colectivo,1.0,4.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,10.0,Si,1.0,Linea 21,"Si, adulto",500.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10382,1,4,1,Taxi colectivo,1.0,4.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,10.0,No,Desconocido,Linea 7,"Si, adulto",500.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10382,2,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10382,2,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10382,4,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10382,4,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10382,5,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10382,5,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10391,1,1,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No sabe/ No se acuerda,Desconocido
10391,1,2,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No sabe/ No se acuerda,Desconocido
