folio,ordenpersona,ordenviaje,proposito,propositovc,origenactividadcomuna,lugaractividadcomuna,actividadempresa,tipoasiento,modoetapa1,cuadrascaminadasdespues,minutoscaminadosdespues,horallegadahora,horallegadaminuto,horavolviosalirhora,horavolviosalirminuto,coord_origenviaje,zona_origenviaje,sector_origenviaje,horasalida,zona_destinoviaje,sector_destinoviaje,horallegada,tiempoviaje,periodo,numeroetapasviaje,horamediaviaje,modoagregado,propositoagregado,factorexpansionv
10362,1,2,Volver a casa,De compras,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,0,1,11,10,99,99,"-51.7269644, -72.5013941",14,3.Centro,30-12-1899 11:00:00,35,Borde Costero,30-12-1899 11:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 11:05:00,Trasnporte publico,Otros,"19,209"
10362,3,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Salud,Desconocido,Enteramente a pie,8,15,8,45,9,15,"-51.73626,-72.50234",35,4.Borde Costero,30-12-1899 8:30:00,20,Centro,30-12-1899 8:45:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 8:37:30,Caminata,Trabajo,"9,492"
10362,3,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,8,15,9,30,99,99,"-51.7307558, -72.5060057",20,3.Centro,30-12-1899 9:15:00,35,Borde Costero,30-12-1899 9:30:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 9:22:30,Caminata,Otros,"9,492"
10371,1,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,1,5,8,0,8,10,"-51.73810,-72.49720",36,5.Residencial Sur,30-12-1899 7:40:00,37,Residencial Sur,30-12-1899 8:00:00,30-12-1899 0:20:00,Punta mañana (7:30-10-30),1,30-12-1899 7:50:00,Transporte privado,Otros,"19,134"
10371,1,2,Volver a casa,Buscar o dejar a alguien,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,8,30,14,30,"-51.7372146, -72.4939245",37,5.Residencial Sur,30-12-1899 8:10:00,36,Residencial Sur,30-12-1899 8:30:00,30-12-1899 0:20:00,Punta mañana (7:30-10-30),1,30-12-1899 8:20:00,Transporte privado,Otros,"19,134"
10371,1,3,De compras,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,1,5,14,45,15,10,"-51.73810,-72.49720",36,5.Residencial Sur,30-12-1899 14:30:00,14,Centro,30-12-1899 14:45:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:37:30,Transporte privado,Otros,"19,134"
10371,1,4,Volver a casa,De compras,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,15,25,99,99,"-51.7269644, -72.5013941",14,3.Centro,30-12-1899 15:10:00,36,Residencial Sur,30-12-1899 15:25:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:17:30,Transporte privado,Otros,"19,134"
10371,2,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,1,5,14,5,14,15,"-51.73810,-72.49720",36,5.Residencial Sur,30-12-1899 13:55:00,37,Residencial Sur,30-12-1899 14:05:00,30-12-1899 0:10:00,Mediodia (11:30-14:00),1,30-12-1899 14:00:00,Transporte privado,Otros,"13,388"
10371,2,2,De compras,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,1,5,16,20,17,10,"-51.7372146, -72.4939245",37,5.Residencial Sur,30-12-1899 14:15:00,46,Residencial Perimetral,30-12-1899 16:20:00,30-12-1899 2:05:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:17:30,Transporte privado,Otros,"13,388"
10371,2,3,Volver a casa,De compras,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,17,30,99,99,"-51.7388422999999, -72.4904115",46,7.Residencial Perimetral,30-12-1899 17:10:00,36,Residencial Sur,30-12-1899 17:30:00,30-12-1899 0:20:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:20:00,Transporte privado,Otros,"13,388"
10371,3,1,Recreacion,No aplica,Puerto Natales,Puerto natales,,Desconocido,Bicicleta,6,10,15,10,16,20,"-51.73810,-72.49720",36,5.Residencial Sur,30-12-1899 15:00:00,32,Residencial Sur,30-12-1899 15:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:05:00,Bicicleta,Otros,"25,614"
10371,3,2,Volver a casa,Recreacion,Puerto Natales,Puerto natales,,Desconocido,Bicicleta,6,10,16,30,17,0,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 16:20:00,36,Residencial Sur,30-12-1899 16:30:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 16:25:00,Bicicleta,Otros,"25,614"
10371,3,3,De compras,No aplica,Puerto Natales,Puerto natales,,Desconocido,Bicicleta,12,15,17,15,17,45,"-51.73810,-72.49720",36,5.Residencial Sur,30-12-1899 17:00:00,14,Centro,30-12-1899 17:15:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:07:30,Bicicleta,Otros,"25,614"
10371,4,1,Estudio,No aplica,Puerto Natales,Puerto natales,,Pasajero,Auto,1,5,7,50,13,55,"-51.73810,-72.49720",36,5.Residencial Sur,30-12-1899 7:40:00,37,Residencial Sur,30-12-1899 7:50:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 7:45:00,Transporte privado,Estudio,"15,811"
10371,4,2,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,14,5,99,99,"-51.7372146, -72.4939245",37,5.Residencial Sur,30-12-1899 13:55:00,36,Residencial Sur,30-12-1899 14:05:00,30-12-1899 0:10:00,Mediodia (11:30-14:00),1,30-12-1899 14:00:00,Transporte privado,Otros,"15,811"
10371,5,1,Estudio,No aplica,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,14,30,17,30,"-51.73810,-72.49720",36,5.Residencial Sur,30-12-1899 14:20:00,32,Residencial Sur,30-12-1899 14:30:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:25:00,Transporte privado,Estudio,"13,085"
10371,5,2,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,17,40,99,99,"-51.7291175, -72.4832879",32,5.Residencial Sur,30-12-1899 17:30:00,36,Residencial Sur,30-12-1899 17:40:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:35:00,Transporte privado,Otros,"13,085"
10372,1,1,De compras,No aplica,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,1,5,9,50,10,30,"-51.73810,-72.49720",36,5.Residencial Sur,30-12-1899 9:30:00,14,Centro,30-12-1899 9:50:00,30-12-1899 0:20:00,Punta mañana (7:30-10-30),1,30-12-1899 9:40:00,Trasnporte publico,Otros,"5,345"
10372,1,2,Volver a casa,De compras,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,1,5,10,45,99,99,"-51.7269644, -72.5013941",14,3.Centro,30-12-1899 10:30:00,36,Residencial Sur,30-12-1899 10:45:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 10:37:30,Trasnporte publico,Otros,"5,345"
10372,2,1,Tramites,No aplica,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,8,20,8,50,9,0,"-51.73810,-72.49720",36,5.Residencial Sur,30-12-1899 8:30:00,32,Residencial Sur,30-12-1899 8:50:00,30-12-1899 0:20:00,Punta mañana (7:30-10-30),1,30-12-1899 8:40:00,Caminata,Otros,"8,734"
10372,2,2,Volver a casa,Tramites,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,8,20,9,20,99,99,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 9:00:00,36,Residencial Sur,30-12-1899 9:20:00,30-12-1899 0:20:00,Punta mañana (7:30-10-30),1,30-12-1899 9:10:00,Caminata,Otros,"8,734"
10381,2,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,7,55,8,5,"-51.73542,-72.49167",37,5.Residencial Sur,30-12-1899 7:45:00,13,Centro,30-12-1899 7:55:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 7:50:00,Transporte privado,Otros,"20,185"
10381,2,2,Volver a casa,Buscar o dejar a alguien,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,8,15,13,30,"-51.7277885, -72.5045399999999",13,3.Centro,30-12-1899 8:05:00,37,Residencial Sur,30-12-1899 8:15:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 8:10:00,Transporte privado,Otros,"20,185"
10381,2,3,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,13,55,14,5,"-51.73542,-72.49167",37,5.Residencial Sur,30-12-1899 13:30:00,13,Centro,30-12-1899 13:55:00,30-12-1899 0:25:00,Mediodia (11:30-14:00),1,30-12-1899 13:42:30,Transporte privado,Otros,"20,185"
10381,2,4,Volver a casa,Buscar o dejar a alguien,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,15,5,99,99,"-51.7277885, -72.5045399999999",13,3.Centro,30-12-1899 14:05:00,37,Residencial Sur,30-12-1899 15:05:00,30-12-1899 1:00:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:35:00,Transporte privado,Otros,"20,185"
10382,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Desconocido,Taxi colectivo,1,4,9,15,13,0,"-51.73542,-72.49167",37,5.Residencial Sur,30-12-1899 9:00:00,46,Residencial Perimetral,30-12-1899 9:15:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 9:07:30,Trasnporte publico,Trabajo,"33,54"
10382,1,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,1,4,13,15,15,0,"-51.7404236, -72.4862695",46,7.Residencial Perimetral,30-12-1899 13:00:00,37,Residencial Sur,30-12-1899 13:15:00,30-12-1899 0:15:00,Mediodia (11:30-14:00),1,30-12-1899 13:07:30,Trasnporte publico,Otros,"33,54"
10382,1,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Desconocido,Taxi colectivo,1,4,15,15,18,0,"-51.73542,-72.49167",37,5.Residencial Sur,30-12-1899 15:00:00,46,Residencial Perimetral,30-12-1899 15:15:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:07:30,Trasnporte publico,Trabajo,"33,54"
10382,1,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,1,4,18,15,99,99,"-51.7404236, -72.4862695",46,7.Residencial Perimetral,30-12-1899 18:00:00,37,Residencial Sur,30-12-1899 18:15:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 18:07:30,Trasnporte publico,Otros,"33,54"
10382,2,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,5,20,7,50,8,30,"-51.73542,-72.49167",37,5.Residencial Sur,30-12-1899 7:30:00,32,Residencial Sur,30-12-1899 7:50:00,30-12-1899 0:20:00,Punta mañana (7:30-10-30),1,30-12-1899 7:40:00,Caminata,Otros,"23,741"
10382,2,2,Volver a casa,Buscar o dejar a alguien,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,5,20,8,50,99,99,"-51.730652, -72.488131",32,5.Residencial Sur,30-12-1899 8:30:00,37,Residencial Sur,30-12-1899 8:50:00,30-12-1899 0:20:00,Punta mañana (7:30-10-30),1,30-12-1899 8:40:00,Caminata,Otros,"23,741"
10382,4,1,Estudio,No aplica,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,5,20,7,50,14,30,"-51.73542,-72.49167",37,5.Residencial Sur,30-12-1899 7:30:00,32,Residencial Sur,30-12-1899 7:50:00,30-12-1899 0:20:00,Punta mañana (7:30-10-30),1,30-12-1899 7:40:00,Caminata,Estudio,"15,811"
10382,4,2,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,5,20,14,50,99,99,"-51.730652, -72.488131",32,5.Residencial Sur,30-12-1899 14:30:00,37,Residencial Sur,30-12-1899 14:50:00,30-12-1899 0:20:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:40:00,Caminata,Otros,"15,811"
10382,5,1,Estudio,No aplica,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,2,10,7,40,14,45,"-51.73542,-72.49167",37,5.Residencial Sur,30-12-1899 7:30:00,37,Residencial Sur,30-12-1899 7:40:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 7:35:00,Caminata,Estudio,"13,085"
10382,5,2,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,2,10,15,0,99,99,"-51.7372145999999, -72.4939244999999",37,5.Residencial Sur,30-12-1899 14:45:00,37,Residencial Sur,30-12-1899 15:00:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:52:30,Caminata,Otros,"13,085"
10391,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Educacion,Chofer,Auto,0,1,7,50,13,0,"-51.73779,-72.49140",37,5.Residencial Sur,30-12-1899 7:35:00,30,Residencial Central,30-12-1899 7:50:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 7:42:30,Transporte privado,Trabajo,"20,185"
10391,1,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,13,10,14,10,"-51.7354394, -72.4978503999999",30,2.Residencial Central,30-12-1899 13:00:00,37,Residencial Sur,30-12-1899 13:10:00,30-12-1899 0:10:00,Mediodia (11:30-14:00),1,30-12-1899 13:05:00,Transporte privado,Otros,"20,185"
10391,1,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Educacion,Chofer,Auto,0,1,14,20,17,45,"-51.73779,-72.49140",37,5.Residencial Sur,30-12-1899 14:10:00,30,Residencial Central,30-12-1899 14:20:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:15:00,Transporte privado,Trabajo,"20,185"
10391,1,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,17,55,99,99,"-51.7354394, -72.4978503999999",30,2.Residencial Central,30-12-1899 17:45:00,37,Residencial Sur,30-12-1899 17:55:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:50:00,Transporte privado,Otros,"20,185"
10391,2,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Educacion,Desconocido,Enteramente a pie,17,25,7,55,13,0,"-51.73779,-72.49140",37,5.Residencial Sur,30-12-1899 7:30:00,4,Centro,30-12-1899 7:55:00,30-12-1899 0:25:00,Punta mañana (7:30-10-30),1,30-12-1899 7:42:30,Caminata,Trabajo,"22,321"
10391,2,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,17,25,13,25,14,5,"-51.7256757, -72.5045579",4,3.Centro,30-12-1899 13:00:00,37,Residencial Sur,30-12-1899 13:25:00,30-12-1899 0:25:00,Mediodia (11:30-14:00),1,30-12-1899 13:12:30,Caminata,Otros,"22,321"
10391,2,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Educacion,Desconocido,Enteramente a pie,17,25,14,25,17,30,"-51.73779,-72.49140",37,5.Residencial Sur,30-12-1899 14:05:00,4,Centro,30-12-1899 14:25:00,30-12-1899 0:20:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:15:00,Caminata,Trabajo,"22,321"
10391,2,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,17,25,17,55,99,99,"-51.7256757, -72.5045579",4,3.Centro,30-12-1899 17:30:00,37,Residencial Sur,30-12-1899 17:55:00,30-12-1899 0:25:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:42:30,Caminata,Otros,"22,321"
10392,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Chofer,Auto,0,1,7,40,13,30,"-51.73779,-72.49140",37,5.Residencial Sur,30-12-1899 7:30:00,29,Residencial Central,30-12-1899 7:40:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 7:35:00,Transporte privado,Trabajo,"15,31"
10392,1,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,13,40,14,20,"-51.7312102, -72.4994258999999",29,2.Residencial Central,30-12-1899 13:30:00,37,Residencial Sur,30-12-1899 13:40:00,30-12-1899 0:10:00,Mediodia (11:30-14:00),1,30-12-1899 13:35:00,Transporte privado,Otros,"15,31"
10392,1,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Chofer,Auto,0,1,14,30,22,0,"-51.73779,-72.49140",37,5.Residencial Sur,30-12-1899 14:20:00,29,Residencial Central,30-12-1899 14:30:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:25:00,Transporte privado,Trabajo,"15,31"
10392,1,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,22,10,99,99,"-51.7312102, -72.4994258999999",29,2.Residencial Central,30-12-1899 22:00:00,37,Residencial Sur,30-12-1899 22:10:00,30-12-1899 0:10:00,Resto,1,30-12-1899 22:05:00,Transporte privado,Otros,"15,31"
10401,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Sector Publico,Desconocido,Taxi o radiotaxi,0,0,8,0,12,30,"-51.73173,-72.49198",38,5.Residencial Sur,30-12-1899 7:30:00,12,Centro,30-12-1899 8:00:00,30-12-1899 0:30:00,Punta mañana (7:30-10-30),1,30-12-1899 7:45:00,Transporte privado,Trabajo,"22,814"
10401,1,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Taxi o radiotaxi,0,0,12,45,99,99,"-51.7283323, -72.5087370999999",12,3.Centro,30-12-1899 12:30:00,38,Residencial Sur,30-12-1899 12:45:00,30-12-1899 0:15:00,Mediodia (11:30-14:00),1,30-12-1899 12:37:30,Transporte privado,Otros,"22,814"
10401,2,1,De compras,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,0,0,15,10,16,0,"-51.73173,-72.49198",38,5.Residencial Sur,30-12-1899 15:00:00,14,Centro,30-12-1899 15:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:05:00,Transporte privado,Otros,"38,968"
10401,2,2,Volver a casa,De compras,Puerto Natales,Puerto natales,,Chofer,Auto,0,0,16,10,99,99,"-51.7269644, -72.5013941",14,3.Centro,30-12-1899 16:00:00,38,Residencial Sur,30-12-1899 16:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 16:05:00,Transporte privado,Otros,"38,968"
10401,4,1,De compras,No aplica,Puerto Natales,Puerto natales,,Pasajero,Auto,0,0,15,10,16,0,"-51.73173,-72.49198",38,5.Residencial Sur,30-12-1899 15:00:00,14,Centro,30-12-1899 15:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:05:00,Transporte privado,Otros,"27,584"
10401,4,2,Volver a casa,De compras,Puerto Natales,Puerto natales,,Pasajero,Auto,0,0,16,10,99,99,"-51.7269644, -72.5013941",14,3.Centro,30-12-1899 16:00:00,38,Residencial Sur,30-12-1899 16:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 16:05:00,Transporte privado,Otros,"27,584"
10402,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Chofer,Auto,0,1,9,5,12,0,"-51.73173,-72.49198",38,5.Residencial Sur,30-12-1899 9:00:00,30,Residencial Central,30-12-1899 9:05:00,30-12-1899 0:05:00,Punta mañana (7:30-10-30),1,30-12-1899 9:02:30,Transporte privado,Trabajo,"8,734"
10402,1,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,12,5,15,0,"-51.7353215, -72.4979146",30,2.Residencial Central,30-12-1899 12:00:00,38,Residencial Sur,30-12-1899 12:05:00,30-12-1899 0:05:00,Mediodia (11:30-14:00),1,30-12-1899 12:02:30,Transporte privado,Otros,"8,734"
10402,1,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Chofer,Auto,0,1,15,5,18,0,"-51.73173,-72.49198",38,5.Residencial Sur,30-12-1899 15:00:00,30,Residencial Central,30-12-1899 15:05:00,30-12-1899 0:05:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:02:30,Transporte privado,Trabajo,"8,734"
10402,1,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,18,10,99,99,"-51.7353215, -72.4979146",30,2.Residencial Central,30-12-1899 18:00:00,38,Residencial Sur,30-12-1899 18:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 18:05:00,Transporte privado,Otros,"8,734"
10431,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Desconocido,Bicicleta,12,5,8,35,13,0,"-51.73482,-72.48859",38,5.Residencial Sur,30-12-1899 8:30:00,15,Residencial Central,30-12-1899 8:35:00,30-12-1899 0:05:00,Punta mañana (7:30-10-30),1,30-12-1899 8:32:30,Bicicleta,Trabajo,"20,228"
10431,1,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Bicicleta,12,5,13,5,14,55,"-51.7262608, -72.4977428",15,2.Residencial Central,30-12-1899 13:00:00,38,Residencial Sur,30-12-1899 13:05:00,30-12-1899 0:05:00,Mediodia (11:30-14:00),1,30-12-1899 13:02:30,Bicicleta,Otros,"20,228"
10431,1,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Desconocido,Bicicleta,12,5,15,0,19,0,"-51.73482,-72.48859",38,5.Residencial Sur,30-12-1899 14:55:00,15,Residencial Central,30-12-1899 15:00:00,30-12-1899 0:05:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:57:30,Bicicleta,Trabajo,"20,228"
10431,1,4,Recreacion,No aplica,Puerto Natales,Puerto natales,,Desconocido,Bicicleta,4,3,19,3,20,15,"-51.7262608, -72.4977428",15,2.Residencial Central,30-12-1899 19:00:00,32,Residencial Sur,30-12-1899 19:03:00,30-12-1899 0:03:00,Punta Tarde (18:00-20:00),1,30-12-1899 19:01:30,Bicicleta,Otros,"20,228"
10431,1,5,Volver a casa,Recreacion,Puerto Natales,Puerto natales,,Desconocido,Bicicleta,8,4,20,20,99,99,"-51.730652, -72.488131",32,5.Residencial Sur,30-12-1899 20:15:00,38,Residencial Sur,30-12-1899 20:20:00,30-12-1899 0:05:00,Resto,1,30-12-1899 20:17:30,Bicicleta,Otros,"20,228"
10441,4,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Comercio,Desconocido,Enteramente a pie,5,5,15,20,23,0,"-51.73369,-72.48232",39,5.Residencial Sur,30-12-1899 15:15:00,7,Residencial Norte,30-12-1899 15:20:00,30-12-1899 0:05:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:17:30,Caminata,Trabajo,"21,904"
10441,4,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,23,5,99,99,"-51.71955, -72.4936599999999",7,1.Residencial Norte,30-12-1899 23:00:00,39,Residencial Sur,30-12-1899 23:05:00,30-12-1899 0:05:00,Resto,1,30-12-1899 23:02:30,Transporte privado,Otros,"21,904"
10442,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Desconocido,Bus institucional,0,1,6,40,18,0,"-51.73369,-72.48232",39,5.Residencial Sur,30-12-1899 6:30:00,14,Centro,30-12-1899 6:40:00,30-12-1899 0:10:00,Resto,1,30-12-1899 6:35:00,Transporte privado,Trabajo,"19,134"
10442,1,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Bus institucional,0,1,18,10,99,99,"-51.72754, -72.50086",14,3.Centro,30-12-1899 18:00:00,39,Residencial Sur,30-12-1899 18:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 18:05:00,Transporte privado,Otros,"19,134"
10442,4,1,Estudio,No aplica,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,7,50,13,15,"-51.73369,-72.48232",39,5.Residencial Sur,30-12-1899 7:45:00,37,Residencial Sur,30-12-1899 7:50:00,30-12-1899 0:05:00,Punta mañana (7:30-10-30),1,30-12-1899 7:47:30,Transporte privado,Estudio,"13,085"
10442,4,2,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,8,10,13,25,99,99,"-51.73463, -72.4915373",37,5.Residencial Sur,30-12-1899 13:15:00,39,Residencial Sur,30-12-1899 13:25:00,30-12-1899 0:10:00,Mediodia (11:30-14:00),1,30-12-1899 13:20:00,Caminata,Otros,"13,085"
10442,5,1,Estudio,No aplica,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,7,50,13,15,"-51.73369,-72.48232",39,5.Residencial Sur,30-12-1899 7:45:00,37,Residencial Sur,30-12-1899 7:50:00,30-12-1899 0:05:00,Punta mañana (7:30-10-30),1,30-12-1899 7:47:30,Transporte privado,Estudio,"15,811"
10442,5,2,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,8,10,13,25,99,99,"-51.73463, -72.4915373",37,5.Residencial Sur,30-12-1899 13:15:00,39,Residencial Sur,30-12-1899 13:25:00,30-12-1899 0:10:00,Mediodia (11:30-14:00),1,30-12-1899 13:20:00,Caminata,Otros,"15,811"
10461,1,1,Buscar o dejar a algo,No aplica,Puerto Natales,Puerto natales,,Desconocido,Taxi o radiotaxi,0,0,15,10,15,50,"-51.73338,-72.47787",40,5.Residencial Sur,30-12-1899 15:00:00,37,Residencial Sur,30-12-1899 15:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:05:00,Transporte privado,Otros,"8,105"
10461,1,2,Volver a casa,Buscar o dejar a algo,Puerto Natales,Puerto natales,,Desconocido,Taxi o radiotaxi,0,0,16,0,99,99,"-51.7357662999999, -72.4900651",37,5.Residencial Sur,30-12-1899 15:50:00,40,Residencial Sur,30-12-1899 16:00:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:55:00,Transporte privado,Otros,"8,105"
